date,state,cases,deaths,accumulated_cases,accumulated_deaths
2021-12-28,Florida,29059,1,3965229,62390
2021-12-29,Florida,46923,0,4012152,62390
2021-12-30,Florida,77848,90,4090000,62480
2021-12-31,Florida,76392,24,4166392,62504
2022-01-01,Florida,0,0,4166392,62504
2022-01-02,Florida,0,0,4166392,62504
2022-01-03,Florida,0,0,4166392,62504
2022-01-04,Florida,193786,37,4360178,62541
2022-01-05,Florida,59487,1,4419665,62542
2022-01-06,Florida,66611,80,4486276,62622
2022-01-07,Florida,76887,66,4563163,62688
2022-01-08,Florida,69914,0,4633077,62688
2022-01-09,Florida,0,0,4633077,62688
2022-01-10,Florida,125996,122,4759073,62810
2022-01-11,Florida,47709,3,4806782,62813
2022-01-12,Florida,71742,6,4878524,62819
2022-01-13,Florida,54994,262,4933518,63081
2022-01-14,Florida,59061,77,4992579,63158
2022-01-15,Florida,49339,0,5041918,63158
2022-01-16,Florida,0,0,5041918,63158
2022-01-17,Florida,0,0,5041918,63158
2022-01-18,Florida,111621,297,5153539,63455
2022-01-19,Florida,43179,3,5196718,63458
2022-01-20,Florida,45668,111,5242386,63569
2022-01-21,Florida,38614,194,5281000,63763
2022-01-22,Florida,22818,0,5303818,63763
2022-01-23,Florida,0,0,5303818,63763
2022-01-24,Florida,44010,239,5347828,64002
2022-01-25,Florida,35266,3,5383094,64005
2022-01-26,Florida,37661,2,5420755,64007
2022-01-27,Florida,27533,628,5448288,64635
2022-01-28,Florida,30606,320,5478894,64955
2022-01-29,Florida,22705,0,5501599,64955
2022-01-30,Florida,0,0,5501599,64955
2022-01-31,Florida,34204,310,5535803,65265
2022-02-01,Florida,20071,6,5555874,65271
2022-02-02,Florida,16883,2,5572757,65273
2022-02-03,Florida,17612,720,5590369,65993
2022-02-04,Florida,20095,286,5610464,66279
2022-02-05,Florida,19138,0,5629602,66279
2022-02-06,Florida,0,0,5629602,66279
2022-02-07,Florida,51356,184,5680958,66463
2022-02-08,Florida,19306,2,5700264,66465
2022-02-09,Florida,12921,3,5713185,66468
2022-02-10,Florida,9881,854,5723066,67322
2022-02-11,Florida,9790,250,5732856,67572
2022-02-12,Florida,8915,0,5741771,67572
2022-02-13,Florida,0,0,5741771,67572
2022-02-14,Florida,9333,338,5751104,67910
2022-02-15,Florida,6018,1,5757122,67911
2022-02-16,Florida,6458,3,5763580,67914
2022-02-17,Florida,6336,658,5769916,68572
2022-02-18,Florida,5325,330,5775241,68902
2022-02-19,Florida,5441,0,5780682,68902
2022-02-20,Florida,0,0,5780682,68902
2022-02-21,Florida,0,0,5780682,68902
2022-02-22,Florida,9643,53,5790325,68955
2022-02-23,Florida,3931,0,5794256,68955
2022-02-24,Florida,3401,598,5797657,69553
2022-02-25,Florida,2942,237,5800599,69790
2022-02-26,Florida,2738,0,5803337,69790
2022-02-27,Florida,0,0,5803337,69790
2022-02-28,Florida,3173,294,5806510,70084
2022-03-01,Florida,2110,163,5808620,70247
2022-03-02,Florida,1749,0,5810369,70247
2022-03-03,Florida,2183,542,5812552,70789
2022-03-04,Florida,1969,208,5814521,70997
2022-03-05,Florida,1754,0,5816275,70997
2022-03-06,Florida,0,0,5816275,70997
2022-03-07,Florida,2457,329,5818732,71326
2022-03-08,Florida,1588,0,5820320,71326
2022-03-09,Florida,1513,71,5821833,71397
2022-03-10,Florida,1517,77,5823350,71474
2022-03-11,Florida,1378,386,5824728,71860
2022-03-12,Florida,0,0,5824728,71860
2022-03-13,Florida,0,0,5824728,71860
2022-03-14,Florida,2704,179,5827432,72039
2022-03-15,Florida,1169,16,5828601,72055
2022-03-16,Florida,1216,191,5829817,72246
2022-03-17,Florida,1542,197,5831359,72443
2022-03-18,Florida,1374,149,5832733,72592
2022-03-19,Florida,1325,112,5834058,72704
2022-03-20,Florida,0,0,5834058,72704
2022-03-21,Florida,1742,63,5835800,72767
2022-03-22,Florida,693,61,5836493,72828
2022-03-23,Florida,2010,52,5838503,72880
2022-03-24,Florida,1567,66,5840070,72946
2022-03-25,Florida,1399,81,5841469,73027
2022-03-26,Florida,0,0,5841469,73027
2022-03-27,Florida,0,0,5841469,73027
2022-03-28,Florida,3423,107,5844892,73134
2022-03-29,Florida,1348,2,5846240,73136
2022-03-30,Florida,1347,2,5847587,73138
2022-03-31,Florida,2362,106,5849949,73244
2022-04-01,Florida,1563,38,5851512,73282
2022-04-02,Florida,1663,8,5853175,73290
2022-04-03,Florida,0,0,5853175,73290
2022-04-04,Florida,2167,119,5855342,73409
2022-04-05,Florida,1436,2,5856778,73411
2022-04-06,Florida,2159,45,5858937,73456
2022-04-07,Florida,1719,40,5860656,73496
2022-04-08,Florida,2161,42,5862817,73538
2022-04-09,Florida,2049,17,5864866,73555
2022-04-10,Florida,0,0,5864866,73555
2022-04-11,Florida,3060,28,5867926,73583
2022-04-12,Florida,2108,5,5870034,73588
2022-04-13,Florida,2552,34,5872586,73622
2022-04-14,Florida,2919,34,5875505,73656
2022-04-15,Florida,2899,33,5878404,73689
2022-04-16,Florida,0,0,5878404,73689
2022-04-17,Florida,0,0,5878404,73689
2022-04-18,Florida,6814,49,5885218,73738
2022-04-19,Florida,3046,0,5888264,73738
2022-04-20,Florida,3570,21,5891834,73759
2022-04-21,Florida,3761,30,5895595,73789
2022-04-22,Florida,3593,41,5899188,73830
2022-04-23,Florida,0,0,5899188,73830
2022-04-24,Florida,0,0,5899188,73830
2022-04-25,Florida,9005,34,5908193,73864
2022-04-26,Florida,3571,5,5911764,73869
2022-04-27,Florida,4590,28,5916354,73897
2022-04-28,Florida,4638,31,5920992,73928
2022-04-29,Florida,4676,20,5925668,73948
2022-04-30,Florida,0,0,5925668,73948
2022-05-01,Florida,0,0,5925668,73948
2022-05-02,Florida,11095,57,5936763,74005
2022-05-03,Florida,4961,5,5941724,74010
2022-05-04,Florida,4461,-2,5946185,74008
2022-05-05,Florida,6458,31,5952643,74039
2022-05-06,Florida,5975,21,5958618,74060
2022-05-07,Florida,5507,25,5964125,74085
2022-05-08,Florida,0,0,5964125,74085
2022-05-09,Florida,1286,23,5965411,74108
2022-05-10,Florida,13403,5,5978814,74113
2022-05-11,Florida,7724,20,5986538,74133
2022-05-12,Florida,7812,25,5994350,74158
2022-05-13,Florida,3648,20,5997998,74178
2022-05-14,Florida,0,0,5997998,74178
2022-05-15,Florida,0,0,5997998,74178
2022-05-16,Florida,23782,61,6021780,74239
2022-05-17,Florida,8361,2,6030141,74241
2022-05-18,Florida,9334,31,6039475,74272
2022-05-19,Florida,10265,23,6049740,74295
2022-05-20,Florida,8508,35,6058248,74330
2022-05-21,Florida,9358,0,6067606,74330
2022-05-22,Florida,0,0,6067606,74330
2022-05-23,Florida,13407,44,6081013,74374
2022-05-24,Florida,9517,4,6090530,74378
2022-05-25,Florida,12084,22,6102614,74400
2022-05-26,Florida,11400,35,6114014,74435
2022-05-27,Florida,11101,31,6125115,74466
2022-05-28,Florida,0,0,6125115,74466
2022-05-29,Florida,0,0,6125115,74466
2022-05-30,Florida,0,0,6125115,74466
2022-05-31,Florida,34587,84,6159702,74550
2022-06-01,Florida,9968,7,6169670,74557
2022-06-02,Florida,13204,31,6182874,74588
2022-06-03,Florida,14031,0,6196905,74588
2022-06-04,Florida,11142,79,6208047,74667
2022-06-05,Florida,0,0,6208047,74667
2022-06-06,Florida,15526,48,6223573,74715
2022-06-07,Florida,11738,4,6235311,74719
2022-06-08,Florida,11916,47,6247227,74766
2022-06-09,Florida,12135,52,6259362,74818
2022-06-10,Florida,11922,34,6271284,74852
2022-06-11,Florida,10730,34,6282014,74886
2022-06-12,Florida,0,0,6282014,74886
2022-06-13,Florida,15753,62,6297767,74948
2022-06-14,Florida,9767,5,6307534,74953
2022-06-15,Florida,13356,70,6320890,75023
2022-06-16,Florida,12756,64,6333646,75087
2022-06-17,Florida,12017,9,6345663,75096
2022-06-18,Florida,0,0,6345663,75096
2022-06-19,Florida,0,0,6345663,75096
2022-06-20,Florida,0,0,6345663,75096
2022-06-21,Florida,37396,201,6383059,75297
2022-06-22,Florida,12095,40,6395154,75337
2022-06-23,Florida,12494,74,6407648,75411
2022-06-24,Florida,11842,80,6419490,75491
2022-06-25,Florida,11092,83,6430582,75574
2022-06-26,Florida,0,0,6430582,75574
2022-06-27,Florida,16518,89,6447100,75663
2022-06-28,Florida,0,8,6447100,75671
2022-06-29,Florida,22440,67,6469540,75738
2022-06-30,Florida,12755,62,6482295,75800
2022-07-01,Florida,11682,91,6493977,75891
2022-07-02,Florida,0,0,6493977,75891
2022-07-03,Florida,0,0,6493977,75891
2022-07-04,Florida,0,0,6493977,75891
2022-07-05,Florida,32328,140,6526305,76031
2022-07-06,Florida,8052,10,6534357,76041
2022-07-07,Florida,13279,78,6547636,76119
2022-07-08,Florida,14197,74,6561833,76193
2022-07-09,Florida,0,0,6561833,76193
2022-07-10,Florida,0,0,6561833,76193
2022-07-11,Florida,29067,196,6590900,76389
2022-07-12,Florida,11474,15,6602374,76404
2022-07-13,Florida,12432,85,6614806,76489
2022-07-14,Florida,13539,1,6628345,76490
2022-07-15,Florida,11701,172,6640046,76662
2022-07-16,Florida,0,0,6640046,76662
2022-07-17,Florida,0,0,6640046,76662
2022-07-18,Florida,27524,161,6667570,76823
2022-07-19,Florida,12309,16,6679879,76839
2022-07-20,Florida,12085,83,6691964,76922
2022-07-21,Florida,11878,100,6703842,77022
2022-07-22,Florida,12270,76,6716112,77098
2022-07-23,Florida,0,0,6716112,77098
2022-07-24,Florida,0,0,6716112,77098
2022-07-25,Florida,27045,175,6743157,77273
2022-07-26,Florida,11565,13,6754722,77286
2022-07-27,Florida,11153,91,6765875,77377
2022-07-28,Florida,12648,0,6778523,77377
2022-07-29,Florida,10975,188,6789498,77565
2022-07-30,Florida,0,0,6789498,77565
2022-07-31,Florida,0,0,6789498,77565
2022-08-01,Florida,25609,169,6815107,77734
2022-08-02,Florida,0,0,6815107,77734
2022-08-03,Florida,19465,89,6834572,77823
2022-08-04,Florida,11381,0,6845953,77823
2022-08-05,Florida,9281,224,6855234,78047
2022-08-06,Florida,0,0,6855234,78047
2022-08-07,Florida,0,0,6855234,78047
2022-08-08,Florida,20697,189,6875931,78236
2022-08-09,Florida,8293,15,6884224,78251
2022-08-10,Florida,8477,95,6892701,78346
2022-08-11,Florida,8880,101,6901581,78447
2022-08-12,Florida,7835,112,6909416,78559
2022-08-13,Florida,0,0,6909416,78559
2022-08-14,Florida,0,0,6909416,78559
2022-08-15,Florida,16615,172,6926031,78731
2022-08-16,Florida,6941,18,6932972,78749
2022-08-17,Florida,6281,96,6939253,78845
2022-08-18,Florida,6200,94,6945453,78939
2022-08-19,Florida,9381,78,6954834,79017
2022-08-20,Florida,0,0,6954834,79017
2022-08-21,Florida,0,0,6954834,79017
2022-08-22,Florida,16218,219,6971052,79236
2022-08-23,Florida,6853,7,6977905,79243
2022-08-24,Florida,6605,123,6984510,79366
2022-08-25,Florida,7260,84,6991770,79450
2022-08-26,Florida,6791,123,6998561,79573
2022-08-27,Florida,0,0,6998561,79573
2022-08-28,Florida,0,0,6998561,79573
2022-08-29,Florida,14436,209,7012997,79782
2022-08-30,Florida,6201,-12,7019198,79770
2022-08-31,Florida,6150,83,7025348,79853
2022-09-01,Florida,6558,102,7031906,79955
2022-09-02,Florida,5525,72,7037431,80027
2022-09-03,Florida,0,0,7037431,80027
2022-09-04,Florida,0,0,7037431,80027
2022-09-05,Florida,0,0,7037431,80027
2022-09-06,Florida,13983,182,7051414,80209
2022-09-07,Florida,0,0,7051414,80209
2022-09-08,Florida,9882,96,7061296,80305
2022-09-09,Florida,4938,81,7066234,80386
2022-09-10,Florida,0,0,7066234,80386
2022-09-11,Florida,0,0,7066234,80386
2022-09-12,Florida,9114,176,7075348,80562
2022-09-13,Florida,3595,2,7078943,80564
2022-09-14,Florida,3774,83,7082717,80647
2022-09-15,Florida,3368,69,7086085,80716
2022-09-16,Florida,3095,66,7089180,80782
2022-09-17,Florida,0,0,7089180,80782
2022-09-18,Florida,0,0,7089180,80782
2022-09-19,Florida,6435,167,7095615,80949
2022-09-20,Florida,2700,5,7098315,80954
2022-09-21,Florida,2908,53,7101223,81007
2022-09-22,Florida,2758,70,7103981,81077
2022-09-23,Florida,2672,62,7106653,81139
2022-09-24,Florida,0,0,7106653,81139
2022-09-25,Florida,0,0,7106653,81139
2022-09-26,Florida,4888,121,7111541,81260
2022-09-27,Florida,2581,1,7114122,81261
2022-09-28,Florida,1975,47,7116097,81308
2022-09-29,Florida,1332,61,7117429,81369
2022-09-30,Florida,1069,47,7118498,81416
2022-10-01,Florida,0,0,7118498,81416
2022-10-02,Florida,0,0,7118498,81416
2022-10-03,Florida,3648,38,7122146,81454
2022-10-04,Florida,1712,10,7123858,81464
2022-10-05,Florida,1927,69,7125785,81533
2022-10-06,Florida,1478,73,7127263,81606
2022-10-07,Florida,1982,55,7129245,81661
2022-10-08,Florida,0,0,7129245,81661
2022-10-09,Florida,0,0,7129245,81661
2022-10-10,Florida,0,0,7129245,81661
2022-10-11,Florida,4986,103,7134231,81764
2022-10-12,Florida,1685,43,7135916,81807
2022-10-13,Florida,1610,58,7137526,81865
2022-10-14,Florida,1623,45,7139149,81910
2022-10-15,Florida,0,0,7139149,81910
2022-10-16,Florida,0,0,7139149,81910
2022-10-17,Florida,3353,111,7142502,82021
2022-10-18,Florida,1639,4,7144141,82025
2022-10-19,Florida,1692,40,7145833,82065
2022-10-20,Florida,0,0,7145833,82065
2022-10-21,Florida,3467,111,7149300,82176
2022-10-22,Florida,0,0,7149300,82176
2022-10-23,Florida,0,0,7149300,82176
2022-10-24,Florida,0,0,7149300,82176
2022-10-25,Florida,0,0,7149300,82176
2022-10-26,Florida,0,0,7149300,82176
2022-10-27,Florida,0,0,7149300,82176
2022-10-28,Florida,0,0,7149300,82176
2022-10-29,Florida,0,0,7149300,82176
2022-10-30,Florida,0,0,7149300,82176
2022-10-31,Florida,0,0,7149300,82176
2022-11-01,Florida,0,0,7149300,82176
2022-11-02,Florida,0,0,7149300,82176
2022-11-03,Florida,0,0,7149300,82176
2022-11-04,Florida,23157,365,7172457,82541
2022-11-05,Florida,0,0,7172457,82541
2022-11-06,Florida,0,0,7172457,82541
2022-11-07,Florida,0,0,7172457,82541
2022-11-08,Florida,0,0,7172457,82541
2022-11-09,Florida,0,0,7172457,82541
2022-11-10,Florida,0,0,7172457,82541
2022-11-11,Florida,0,0,7172457,82541
2022-11-12,Florida,0,0,7172457,82541
2022-11-13,Florida,0,0,7172457,82541
2022-11-14,Florida,0,0,7172457,82541
2022-11-15,Florida,0,0,7172457,82541
2022-11-16,Florida,0,0,7172457,82541
2022-11-17,Florida,0,0,7172457,82541
2022-11-18,Florida,23486,334,7195943,82875
2022-11-19,Florida,0,0,7195943,82875
2022-11-20,Florida,0,0,7195943,82875
2022-11-21,Florida,0,0,7195943,82875
2022-11-22,Florida,0,0,7195943,82875
2022-11-23,Florida,0,0,7195943,82875
2022-11-24,Florida,0,0,7195943,82875
2022-11-25,Florida,0,0,7195943,82875
2022-11-26,Florida,0,0,7195943,82875
2022-11-27,Florida,0,0,7195943,82875
2022-11-28,Florida,0,0,7195943,82875
2022-11-29,Florida,0,0,7195943,82875
2022-11-30,Florida,0,0,7195943,82875
2022-12-01,Florida,0,0,7195943,82875
2022-12-02,Florida,30932,225,7226875,83100
2022-12-03,Florida,0,0,7226875,83100
2022-12-04,Florida,0,0,7226875,83100
2022-12-05,Florida,0,0,7226875,83100
2022-12-06,Florida,0,0,7226875,83100
2022-12-07,Florida,0,0,7226875,83100
2022-12-08,Florida,0,0,7226875,83100
2022-12-09,Florida,0,100,7226875,83200
2022-12-10,Florida,0,0,7226875,83200
2022-12-11,Florida,0,0,7226875,83200
2022-12-12,Florida,0,0,7226875,83200
2022-12-13,Florida,0,0,7226875,83200
2022-12-14,Florida,0,0,7226875,83200
2022-12-15,Florida,0,0,7226875,83200
2022-12-16,Florida,42553,406,7269428,83606
2022-12-17,Florida,0,0,7269428,83606
2022-12-18,Florida,0,0,7269428,83606
2022-12-19,Florida,0,0,7269428,83606
2022-12-20,Florida,0,0,7269428,83606
2022-12-21,Florida,0,0,7269428,83606
2022-12-22,Florida,0,0,7269428,83606
2022-12-23,Florida,0,0,7269428,83606
2022-12-24,Florida,0,0,7269428,83606
2022-12-25,Florida,0,0,7269428,83606
2022-12-26,Florida,0,0,7269428,83606
2022-12-27,Florida,0,0,7269428,83606
2022-12-28,Florida,0,0,7269428,83606
2022-12-29,Florida,0,0,7269428,83606
2022-12-30,Florida,0,305,7269428,83911
2022-12-31,Florida,0,0,7269428,83911
2023-01-01,Florida,0,0,7269428,83911
2023-01-02,Florida,0,0,7269428,83911
2023-01-03,Florida,0,0,7269428,83911
2023-01-04,Florida,0,1,7269428,83912
2023-01-05,Florida,0,0,7269428,83912
2023-01-06,Florida,80749,264,7350177,84176
2023-01-07,Florida,0,0,7350177,84176
2023-01-08,Florida,0,0,7350177,84176
2023-01-09,Florida,0,0,7350177,84176
2023-01-10,Florida,0,0,7350177,84176
2023-01-11,Florida,0,0,7350177,84176
2023-01-12,Florida,0,0,7350177,84176
2023-01-13,Florida,0,0,7350177,84176
2023-01-14,Florida,0,0,7350177,84176
2023-01-15,Florida,0,0,7350177,84176
2023-01-16,Florida,0,0,7350177,84176
2023-01-17,Florida,0,0,7350177,84176
2023-01-18,Florida,0,0,7350177,84176
2023-01-19,Florida,0,0,7350177,84176
2023-01-20,Florida,50242,751,7400419,84927
2023-01-21,Florida,0,0,7400419,84927
2023-01-22,Florida,0,0,7400419,84927
2023-01-23,Florida,0,0,7400419,84927
2023-01-24,Florida,0,0,7400419,84927
2023-01-25,Florida,0,0,7400419,84927
2023-01-26,Florida,0,0,7400419,84927
2023-01-27,Florida,0,0,7400419,84927
2023-01-28,Florida,0,0,7400419,84927
2023-01-29,Florida,0,0,7400419,84927
2023-01-30,Florida,0,0,7400419,84927
2023-01-31,Florida,0,0,7400419,84927
2023-02-01,Florida,0,0,7400419,84927
2023-02-02,Florida,0,0,7400419,84927
2023-02-03,Florida,39903,783,7440322,85710
2023-02-04,Florida,0,0,7440322,85710
2023-02-05,Florida,0,0,7440322,85710
2023-02-06,Florida,0,0,7440322,85710
2023-02-07,Florida,0,0,7440322,85710
2023-02-08,Florida,0,0,7440322,85710
2023-02-09,Florida,0,0,7440322,85710
2023-02-10,Florida,0,0,7440322,85710
2023-02-11,Florida,0,0,7440322,85710
2023-02-12,Florida,0,0,7440322,85710
2023-02-13,Florida,0,0,7440322,85710
2023-02-14,Florida,0,0,7440322,85710
2023-02-15,Florida,0,0,7440322,85710
2023-02-16,Florida,0,0,7440322,85710
2023-02-17,Florida,33049,584,7473371,86294
2023-02-18,Florida,0,0,7473371,86294
2023-02-19,Florida,0,0,7473371,86294
2023-02-20,Florida,0,0,7473371,86294
2023-02-21,Florida,0,0,7473371,86294
2023-02-22,Florida,0,0,7473371,86294
2023-02-23,Florida,0,0,7473371,86294
2023-02-24,Florida,0,0,7473371,86294
2023-02-25,Florida,0,0,7473371,86294
2023-02-26,Florida,0,0,7473371,86294
2023-02-27,Florida,0,0,7473371,86294
2023-02-28,Florida,0,0,7473371,86294
2023-03-01,Florida,0,0,7473371,86294
2023-03-02,Florida,0,0,7473371,86294
2023-03-03,Florida,57684,556,7531055,86850
2023-03-04,Florida,0,0,7531055,86850
2023-03-05,Florida,0,0,7531055,86850
2023-03-06,Florida,0,0,7531055,86850
2023-03-07,Florida,0,0,7531055,86850
2023-03-08,Florida,0,0,7531055,86850
2023-03-09,Florida,0,0,7531055,86850
2023-03-10,Florida,0,0,7531055,86850
2023-03-11,Florida,0,0,7531055,86850
2023-03-12,Florida,0,0,7531055,86850
2023-03-13,Florida,0,0,7531055,86850
2023-03-14,Florida,0,0,7531055,86850
2023-03-15,Florida,0,0,7531055,86850
2023-03-16,Florida,0,0,7531055,86850
2023-03-17,Florida,11814,291,7542869,87141
2023-03-18,Florida,0,0,7542869,87141
2023-03-19,Florida,0,0,7542869,87141
2023-03-20,Florida,0,0,7542869,87141
2023-03-21,Florida,0,0,7542869,87141
2023-03-22,Florida,0,0,7542869,87141
2023-03-23,Florida,0,0,7542869,87141
2020-03-01,New York,1,0,1,0
2020-03-02,New York,0,0,1,0
2020-03-03,New York,1,0,2,0
2020-03-04,New York,9,0,11,0
2020-03-05,New York,11,0,22,0
2020-03-06,New York,22,0,44,0
2020-03-07,New York,45,0,89,0
2020-03-08,New York,17,0,106,0
2020-03-09,New York,36,0,142,0
2020-03-10,New York,31,0,173,0
2020-03-11,New York,44,0,217,0
2020-03-12,New York,109,0,326,0
2020-03-13,New York,95,0,421,0
2020-03-14,New York,189,2,610,2
2020-03-15,New York,122,4,732,6
2020-03-16,New York,218,4,950,10
2020-03-17,New York,425,8,1375,18
2020-03-18,New York,1012,14,2387,32
2020-03-19,New York,1774,7,4161,39
2020-03-20,New York,2952,29,7113,68
2020-03-21,New York,3258,27,10371,95
2020-03-22,New York,4817,47,15188,142
2020-03-23,New York,5711,41,20899,183
2020-03-24,New York,4805,81,25704,264
2020-03-25,New York,7413,117,33117,381
2020-03-26,New York,5941,121,39058,502
2020-03-27,New York,5688,143,44746,645
2020-03-28,New York,8771,290,53517,935
2020-03-29,New York,6266,245,59783,1180
2020-03-30,New York,7721,332,67504,1512
2020-03-31,New York,8707,417,76211,1929
2020-04-01,New York,8153,486,84364,2415
2020-04-02,New York,8996,548,93360,2963
2020-04-03,New York,10329,753,103689,3716
2020-04-04,New York,12274,819,115963,4535
2020-04-05,New York,8122,800,124085,5335
2020-04-06,New York,9304,814,133389,6149
2020-04-07,New York,8314,1036,141703,7185
2020-04-08,New York,9568,953,151271,8138
2020-04-09,New York,10765,1028,162036,9166
2020-04-10,New York,10794,996,172830,10162
2020-04-11,New York,10160,997,182990,11159
2020-04-12,New York,8435,957,191425,12116
2020-04-13,New York,6548,882,197973,12998
2020-04-14,New York,7402,1003,205375,14001
2020-04-15,New York,11755,936,217130,14937
2020-04-16,New York,8631,732,225761,15669
2020-04-17,New York,7532,804,233293,16473
2020-04-18,New York,7249,128,240542,16601
2020-04-19,New York,6199,1822,246741,18423
2020-04-20,New York,4867,619,251608,19042
2020-04-21,New York,4324,628,255932,19670
2020-04-22,New York,5659,607,261591,20277
2020-04-23,New York,6341,565,267932,20842
2020-04-24,New York,8286,547,276218,21389
2020-04-25,New York,10683,567,286901,21956
2020-04-26,New York,6013,478,292914,22434
2020-04-27,New York,4077,463,296991,22897
2020-04-28,New York,3285,510,300276,23407
2020-04-29,New York,4718,510,304994,23917
